Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Collection
fightpro-sporttas-zwart-large-75x35x35-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-4.jpg,4,,,,,
fightpro-sporttas-zwart-large-75x35x35-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-5.jpg,5,,,,,
fightpro-sporttas-zwart-large-75x35x35-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-6.jpg,6,,,,,
fightpro-sporttas-zwart-medium-60x30x30-cm-black-on-black-edition,Fightpro sporttas zwart medium 60X30X30 cm Black on Black Edition,"<h3 data-start=""240"" data-end=""295""><strong data-start=""247"" data-end=""293"">FightPro Sporttas – Black on Black Edition</strong></h3>
<p data-start=""296"" data-end=""331""><strong data-start=""296"" data-end=""329"">Sterk. Stijlvol. Functioneel.</strong></p>
<p data-start=""333"" data-end=""538"">De nieuwe <strong data-start=""343"" data-end=""364"">FightPro sporttas</strong> is ontworpen voor echte vechters en sporters die gaan voor kwaliteit. Gemaakt van duurzaam, extra sterk materiaal dat bestand is tegen intensief gebruik — dag in, dag uit.</p>
<p data-start=""333"" data-end=""538"">Met <strong data-start=""544"" data-end=""568"">twee ruime zijvakken</strong> berg je moeiteloos je schone kleding, handdoek of accessoires op. De <strong data-start=""638"" data-end=""657"">drie voorvakken</strong> bieden ruimte voor kleinere essentials zoals je <strong data-start=""706"" data-end=""734"">bidon, bitje of telefoon</strong>, zodat alles overzichtelijk en binnen handbereik blijft.</p>
<p data-start=""795"" data-end=""941"">De subtiele <strong data-start=""807"" data-end=""834"">black-on-black branding</strong> geeft de tas een stoere, professionele uitstraling — perfect voor in de gym, op reis of bij wedstrijden.</p>
<p data-start=""943"" data-end=""976""><strong data-start=""943"" data-end=""974"">Verkrijgbaar in drie maten:</strong></p>
<ul data-start=""977"" data-end=""1058"">
<li data-start=""977"" data-end=""1003"">
<p data-start=""979"" data-end=""1003"">Small: 50 × 30 × 30 cm</p>
</li>
<li data-start=""1004"" data-end=""1031"">
<p data-start=""1006"" data-end=""1031"">Medium: 60 × 30 × 30 cm</p>
</li>
<li data-start=""1032"" data-end=""1058"">
<p data-start=""1034"" data-end=""1058"">Large: 75 × 35 × 35 cm</p>
</li>
</ul>
<p data-start=""1060"" data-end=""1158"">✅ Duurzaam en sterk<br data-start=""1079"" data-end=""1082"" />✅ Slim ingedeelde vakken<br data-start=""1106"" data-end=""1109"" />✅ Stijlvol zwart ontwerp<br data-start=""1133"" data-end=""1136"" />✅ FightPro kwaliteit</p>
<p data-start=""1160"" data-end=""1192""><strong data-start=""1160"" data-end=""1192"">FightPro – Built for battle.</strong></p>",Fightpro,Sport tassen,"Fightpro, Uitrusting, Sport tassen",TRUE,Title,Default Title,FI-ST-ZW-SM-1,,shopify,12,deny,manual,49.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm.jpg,1,Fightpro sporttas zwart medium 60X30X30 cm Black on Black Edition,FALSE,Fightpro sporttas zwart medium 60X30X30 cm Black on Black Edition,,active,Uitrusting
fightpro-sporttas-zwart-medium-60x30x30-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-2.jpg,2,,,,,
fightpro-sporttas-zwart-medium-60x30x30-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-3.jpg,3,,,,,
fightpro-sporttas-zwart-medium-60x30x30-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-4.jpg,4,,,,,
fightpro-sporttas-zwart-medium-60x30x30-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-5.jpg,5,,,,,
fightpro-sporttas-zwart-medium-60x30x30-cm-black-on-black-edition,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-6.jpg,6,,,,,
fightpro-sporttas-zwart-small-50x30x30-cm-black-on-black-edition-kids,Fightpro sporttas zwart small 50X30X30 cm Black on Black Edition Kids,"<h3 data-start=""240"" data-end=""295""><strong data-start=""247"" data-end=""293"">FightPro Sporttas – Black on Black Edition</strong></h3>
<p data-start=""296"" data-end=""331""><strong data-start=""296"" data-end=""329"">Sterk. Stijlvol. Functioneel.</strong></p>
<p data-start=""333"" data-end=""538"">De nieuwe <strong data-start=""343"" data-end=""364"">FightPro sporttas</strong> is ontworpen voor echte vechters en sporters die gaan voor kwaliteit. Gemaakt van duurzaam, extra sterk materiaal dat bestand is tegen intensief gebruik — dag in, dag uit.</p>
<p data-start=""333"" data-end=""538"">Met <strong data-start=""544"" data-end=""568"">twee ruime zijvakken</strong> berg je moeiteloos je schone kleding, handdoek of accessoires op. De <strong data-start=""638"" data-end=""657"">drie voorvakken</strong> bieden ruimte voor kleinere essentials zoals je <strong data-start=""706"" data-end=""734"">bidon, bitje of telefoon</strong>, zodat alles overzichtelijk en binnen handbereik blijft.</p>
<p data-start=""795"" data-end=""941"">De subtiele <strong data-start=""807"" data-end=""834"">black-on-black branding</strong> geeft de tas een stoere, professionele uitstraling — perfect voor in de gym, op reis of bij wedstrijden.</p>
<p data-start=""943"" data-end=""976""><strong data-start=""943"" data-end=""974"">Verkrijgbaar in drie maten:</strong></p>
<ul data-start=""977"" data-end=""1058"">
<li data-start=""977"" data-end=""1003"">
<p data-start=""979"" data-end=""1003"">Small: 50 × 30 × 30 cm</p>
</li>
<li data-start=""1004"" data-end=""1031"">
<p data-start=""1006"" data-end=""1031"">Medium: 60 × 30 × 30 cm</p>
</li>
<li data-start=""1032"" data-end=""1058"">
<p data-start=""1034"" data-end=""1058"">Large: 75 × 35 × 35 cm</p>
</li>
</ul>
<p data-start=""1060"" data-end=""1158"">✅ Duurzaam en sterk<br data-start=""1079"" data-end=""1082"" />✅ Slim ingedeelde vakken<br data-start=""1106"" data-end=""1109"" />✅ Stijlvol zwart ontwerp<br data-start=""1133"" data-end=""1136"" />✅ FightPro kwaliteit</p>
<p data-start=""1160"" data-end=""1192""><strong data-start=""1160"" data-end=""1192"">FightPro – Built for battle.</strong></p>",Fightpro,Kids,"Fightpro, Kids",TRUE,Title,Default Title,FI-ST-ZW-SM,,shopify,12,deny,manual,39.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm.jpg,1,Fightpro sporttas zwart small 50X30X30 cm Black on Black Edition Kids,FALSE,Fightpro sporttas zwart small 50X30X30 cm Black on Black Edition Kids,,active,Kids
fightpro-sporttas-zwart-small-50x30x30-cm-black-on-black-edition-kids,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-2.jpg,2,,,,,
fightpro-sporttas-zwart-small-50x30x30-cm-black-on-black-edition-kids,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-3.jpg,3,,,,,
fightpro-sporttas-zwart-small-50x30x30-cm-black-on-black-edition-kids,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-4.jpg,4,,,,,
fightpro-sporttas-zwart-small-50x30x30-cm-black-on-black-edition-kids,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-5.jpg,5,,,,,
fightpro-sporttas-zwart-small-50x30x30-cm-black-on-black-edition-kids,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/11/Fightpro-Sport-Tasche-Schwarz-Large-75x35x35-cm-6.jpg,6,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,Fightpro kickbokshandschoenen KALI Top kwaliteit leer,"<h3 data-start=""204"" data-end=""274""><strong data-start=""211"" data-end=""274"">FightPro KALI Kickbokshandschoenen – Topkwaliteit Echt Leer</strong></h3>
<p data-start=""276"" data-end=""611"">De <strong data-start=""279"" data-end=""296"">FightPro KALI </strong>kickbokshandschoenen zijn ontworpen voor vechters die kracht, precisie en stijl willen combineren. Gemaakt van <strong data-start=""408"" data-end=""432"">hoogwaardig rundleer</strong> en voorzien van een <strong data-start=""453"" data-end=""484"">strakke anatomische pasvorm</strong>, bieden deze handschoenen optimale bescherming, duurzaamheid en comfort — of je nu traint voor kracht, techniek of competitie.</p>
<p data-start=""613"" data-end=""862"">De naam <strong data-start=""621"" data-end=""631"">“KALI”</strong> is geïnspireerd op de <strong data-start=""654"" data-end=""675"">Hindoe-godin Kali</strong>, symbool van <strong data-start=""689"" data-end=""758"">onoverwinnelijke kracht, transformatie en vernietiging van zwakte</strong>. Net als de godin zelf, staan deze handschoenen voor <strong data-start=""812"" data-end=""859"">intensiteit, focus en dominantie in de ring</strong>.</p>
<p data-start=""864"" data-end=""1075"">Met hun premium afwerking, stevige polssluiting en schokabsorberende vulling zijn de FightPro KALI-handschoenen gebouwd om elke uitdaging aan te kunnen — <strong data-start=""1018"" data-end=""1072"">van zware sparringssessies tot harde padtrainingen</strong>.</p>
<p data-start=""1077"" data-end=""1093""><strong data-start=""1077"" data-end=""1091"">Kenmerken:</strong></p>
<ul data-start=""1094"" data-end=""1426"">
<li data-start=""1094"" data-end=""1140"">
<p data-start=""1096"" data-end=""1140"">Gemaakt van <strong data-start=""1108"" data-end=""1138"">100% topkwaliteit rundleer</strong></p>
</li>
<li data-start=""1141"" data-end=""1194"">
<p data-start=""1143"" data-end=""1194""><strong data-start=""1143"" data-end=""1168"">Dubbel gestikte naden</strong> voor extra duurzaamheid</p>
</li>
<li data-start=""1195"" data-end=""1256"">
<p data-start=""1197"" data-end=""1256""><strong data-start=""1197"" data-end=""1225"">Geavanceerde foamvulling</strong> voor maximale schokabsorptie</p>
</li>
<li data-start=""1257"" data-end=""1314"">
<p data-start=""1259"" data-end=""1314""><strong data-start=""1259"" data-end=""1288"">Brede klittenbandsluiting</strong> voor optimale polssteun</p>
</li>
<li data-start=""1315"" data-end=""1371"">
<p data-start=""1317"" data-end=""1371""><strong data-start=""1317"" data-end=""1336"">Ventilatiezones</strong> voor fris en comfortabel trainen</p>
</li>
<li data-start=""1372"" data-end=""1426"">
<p data-start=""1374"" data-end=""1426"">Verkrijgbaar in meerdere gewichten (10 oz – 16 oz)</p>
</li>
</ul>
<p data-start=""1428"" data-end=""1473""><strong data-start=""1428"" data-end=""1473"">FightPro KALI – Unleash the Power Within.</strong></p>",Fightpro,Kickbokshandschoenen leer,"Fightpro, Kickbokshandschoenen leer, Handschoenen, Bestseller",TRUE,Maat,10 oz,Fightpro-LU-HS-1-2-10oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/10/FIGHTPRO-boxhandschuhe-kali.jpg,1,Fightpro kickbokshandschoenen KALI Top kwaliteit leer,FALSE,Fightpro kickbokshandschoenen KALI Top kwaliteit leer,De “Fightpro KALI” black-on-black bokshandschoen staat bekend om de goede polsbescherming en zit erg aangenaam.,active,Handschoenen
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,12 oz,Fightpro-LU-HS-1-2-12oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,,,,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,14 oz,Fightpro-LU-HS-1-2-14oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,,,,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,16 oz,Fightpro-LU-HS-1-2-16oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,,,,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,4 oz,Fightpro-LU-HS-1-2-4oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,,,,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,6 oz,Fightpro-LU-HS-1-2-6oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,,,,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,8 oz,Fightpro-LU-HS-1-2-8oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,,,,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/10/FIGHTPRO-boxhandschuhe-KALI-Leder-2.jpg,2,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/10/FIGHTPRO-boxhandschuhe-KALI-Leder-3.jpg,3,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/10/FIGHTPRO-boxhandschuhe-KALI-Leder-4.jpg,4,,,,,
fightpro-kickbokshandschoenen-kali-top-kwaliteit-leer,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/10/FIGHTPRO-boxhandschuhe-KALI-Leder-5.jpg,5,,,,,
joya-sporttas-v2-camo-goud,Joya Sporttas V2 Camo Goud,"<p>Afmeting: 45x30x30 cm<br />
meerdere vakken<br />
Leuke tas voor de kickboks liefhebbers.</p>",Joya,Kids,"Kids, Joya",TRUE,Title,Default Title,CAMV2-GB-GO,,shopify,12,deny,manual,34.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/10/Joya-Camo-V2-Sporttas-goud.jpg,1,Joya Sporttas V2 Camo Goud,FALSE,Joya Sporttas V2 Camo Goud,,active,Kids
booster-bsg-v9-scheenbeschermers-black-grey,Booster BSG V9 scheenbeschermers BLACK/GREY,<p>Booster BSG V9 scheenbeschermers BLACK/GREY</p>,Booster,Scheenbeschermers,"Bescherming, Scheenbeschermers, Booster",TRUE,Maat,10 oz,JG-BG-STRIKE-Red-1-1-1-1-10oz,,shopify,12,deny,manual,119.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/09/Booster-BSG-V9-scheenbeschermers-white-gold.jpg,1,Booster BSG V9 scheenbeschermers BLACK/GREY,FALSE,Booster BSG V9 scheenbeschermers BLACK/GREY,Booster BSG V9 scheenbeschermers BLACK/GREY,active,Bescherming
booster-bsg-v9-scheenbeschermers-black-grey,,,,,,,,12 oz,JG-BG-STRIKE-Red-1-1-1-1-12oz,,shopify,12,deny,manual,119.95,,TRUE,TRUE,,,,,,,,
booster-bsg-v9-scheenbeschermers-black-grey,,,,,,,,14 oz,JG-BG-STRIKE-Red-1-1-1-1-14oz,,shopify,12,deny,manual,119.95,,TRUE,TRUE,,,,,,,,
booster-bsg-v9-scheenbeschermers-black-grey,,,,,,,,16 oz,JG-BG-STRIKE-Red-1-1-1-1-16oz,,shopify,12,deny,manual,119.95,,TRUE,TRUE,,,,,,,,
booster-bsg-v9-scheenbeschermers-black-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/09/Booster-BSG-V9-scheenbeschermers-white-gold2.jpg,2,,,,,
booster-bsg-v9-scheenbeschermers-black-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/09/Booster-BSG-V9-scheenbeschermers-white-gold3.jpg,3,,,,,
booster-bgl-v9-kickbokshandschoenen-black-grey,Booster BGL V9 kickbokshandschoenen BLACK/GREY,<p>Booster BGL V9 kickbokshandschoenen BLACK/GREY</p>,Booster,Kickbokshandschoenen leer,"Kickbokshandschoenen leer, Booster, Handschoenen",TRUE,Maat,10 oz,JG-BG-STRIKE-Red-1-1-1-10oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-black-grey.jpg,1,Booster BGL V9 kickbokshandschoenen BLACK/GREY,FALSE,Booster BGL V9 kickbokshandschoenen BLACK/GREY,Booster BGL V9 kickbokshandschoenen BLACK/GREY,active,Handschoenen
booster-bgl-v9-kickbokshandschoenen-black-grey,,,,,,,,12 oz,JG-BG-STRIKE-Red-1-1-1-12oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-black-grey,,,,,,,,14 oz,JG-BG-STRIKE-Red-1-1-1-14oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-black-grey,,,,,,,,16 oz,JG-BG-STRIKE-Red-1-1-1-16oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-black-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-black-grey2.jpg,2,,,,,
booster-bgl-v9-kickbokshandschoenen-black-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-black-grey3.jpg,3,,,,,
booster-bgl-v9-kickbokshandschoenen-black-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-black-grey4.jpg,4,,,,,
booster-bgl-v9-kickbokshandschoenen-white-gold,Booster BGL V9 kickbokshandschoenen WHITE/GOLD,<p>Booster BGL V9 kickbokshandschoenen WHITE/GOLD</p>,Booster,Kickbokshandschoenen leer,"Kickbokshandschoenen leer, Booster, Handschoenen",TRUE,Maat,10 oz,JG-BG-STRIKE-Red-1-1-10oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-WHITE-GOLD.jpg,1,Booster BGL V9 kickbokshandschoenen WHITE/GOLD,FALSE,Booster BGL V9 kickbokshandschoenen WHITE/GOLD,Booster BGL V9 kickbokshandschoenen WHITE/GOLD,active,Handschoenen
booster-bgl-v9-kickbokshandschoenen-white-gold,,,,,,,,12 oz,JG-BG-STRIKE-Red-1-1-12oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-white-gold,,,,,,,,14 oz,JG-BG-STRIKE-Red-1-1-14oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-white-gold,,,,,,,,16 oz,JG-BG-STRIKE-Red-1-1-16oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-white-gold,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-WHITE-GOLD2.jpg,2,,,,,
booster-bgl-v9-kickbokshandschoenen-black-blue,Booster BGL V9 kickbokshandschoenen BLACK/BLUE,<p>Booster BGL V9 kickbokshandschoenen BLACK/BLUE</p>,Booster,Kickbokshandschoenen leer,"Kickbokshandschoenen leer, Booster, Handschoenen",TRUE,Maat,10 oz,JG-BG-STRIKE-Red-1-10oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-black-blue.jpg,1,Booster BGL V9 kickbokshandschoenen BLACK/BLUE,FALSE,Booster BGL V9 kickbokshandschoenen BLACK/BLUE,Booster BGL V9 kickbokshandschoenen BLACK/BLUE,active,Handschoenen
booster-bgl-v9-kickbokshandschoenen-black-blue,,,,,,,,12 oz,JG-BG-STRIKE-Red-1-12oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-black-blue,,,,,,,,14 oz,JG-BG-STRIKE-Red-1-14oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-black-blue,,,,,,,,16 oz,JG-BG-STRIKE-Red-1-16oz,,shopify,12,deny,manual,159.95,,TRUE,TRUE,,,,,,,,
booster-bgl-v9-kickbokshandschoenen-black-blue,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2025/09/booster-bokshandschoenen-BGL-V9-black-blue2.jpg,2,,,,,
joya-strike-scheenbeschermers-blauw-leer,Joya Strike Scheenbeschermers -Blauw Leer,"<p data-start=""149"" data-end=""412""><strong data-start=""149"" data-end=""186"">JoyaGear Strike Scheenbeschermers</strong><br data-start=""186"" data-end=""189"" />Handgemaakt in Thailand voor topkwaliteit en prestaties. Lichtgewicht en comfortabel, met stevige vulling voor optimale bescherming. De kliksysteemriemen zorgen voor een veilige pasvorm tijdens elke training of wedstrijd.</p>
<p data-start=""414"" data-end=""430""><strong data-start=""414"" data-end=""428"">Kenmerken:</strong></p>
<ul data-start=""431"" data-end=""614"">
<li data-start=""431"" data-end=""495"">
<p data-start=""433"" data-end=""495"">Professionele kwaliteit, geschikt voor training &amp; competitie</p>
</li>
<li data-start=""496"" data-end=""544"">
<p data-start=""498"" data-end=""544"">Lichtgewicht voor maximale bewegingsvrijheid</p>
</li>
<li data-start=""545"" data-end=""586"">
<p data-start=""547"" data-end=""586"">Stevige kliksysteemriemen met JG-logo</p>
</li>
<li data-start=""587"" data-end=""614"">
<p data-start=""589"" data-end=""614"">Handgemaakt in Thailand</p>
</li>
</ul>",Joya,Scheenbeschermers,"Bescherming, Scheenbeschermers, Joya",TRUE,Maat,14 oz,JG-SG-STRIKE-BLUE-14oz,,shopify,12,deny,manual,109.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2025/09/Joya-scheenbeschermer-strike-blauw.jpg,1,Joya Strike Scheenbeschermers -Blauw Leer,FALSE,Joya Strike Scheenbeschermers -Blauw Leer,Professionele scheenbeschermer van Joya. Handgemaakt in Thailand,active,Bescherming
